Entity,Code,Year,Mismanaged plastic waste (tonnes),Coastal population,Total population (Gapminder)
Argentina,ARG,1994,,,34420352.0
Argentina,ARG,1995,,,34855160.0
Argentina,ARG,1996,,,35287113.0
Argentina,ARG,1997,,,35714929.0
Argentina,ARG,1998,,,36134642.0
Argentina,ARG,1999,,,36541029.0
Argentina,ARG,2000,,,36930709.0
Argentina,ARG,2001,,,37302116.0
Argentina,ARG,2002,,,37657340.0
Argentina,ARG,2003,,,38001251.0
Argentina,ARG,2004,,,38340778.0
Argentina,ARG,2005,,,38681174.0
Argentina,ARG,2006,,,39023850.0
Argentina,ARG,2007,,,39368066.0
Argentina,ARG,2008,,,39714298.0
Argentina,ARG,2009,,,40062470.0
Argentina,ARG,2010,157777.0,16449245.0,40412376.0
Argentina,ARG,2011,,,40764561.0
Argentina,ARG,2012,,,41118986.0
Argentina,ARG,2013,,,41473982.0
Armenia,ARM,1800,,,413326.0
Armenia,ARM,1820,,,413326.0
Armenia,ARM,1950,,,1353506.0
Armenia,ARM,1951,,,1382982.0
Armenia,ARM,1952,,,1419913.0
Armenia,ARM,1953,,,1463017.0
Armenia,ARM,1954,,,1511188.0
Armenia,ARM,1955,,,1563508.0
Armenia,ARM,1956,,,1619242.0
Armenia,ARM,1957,,,1677837.0
Armenia,ARM,1958,,,1738902.0
Armenia,ARM,1959,,,1802171.0
Armenia,ARM,1960,,,1867396.0
Armenia,ARM,1961,,,1934239.0
Armenia,ARM,1962,,,2002170.0
Armenia,ARM,1963,,,2070427.0
Armenia,ARM,1964,,,2138133.0
Armenia,ARM,1965,,,2204650.0
Armenia,ARM,1966,,,2269475.0
Armenia,ARM,1967,,,2332624.0
Armenia,ARM,1968,,,2394635.0
Armenia,ARM,1969,,,2456370.0
Armenia,ARM,1970,,,2518408.0
Armenia,ARM,1971,,,2580894.0
Armenia,ARM,1972,,,2643464.0
Armenia,ARM,1973,,,2705584.0
Armenia,ARM,1974,,,2766495.0
Armenia,ARM,1975,,,2825650.0
Armenia,ARM,1976,,,2882831.0
Armenia,ARM,1977,,,2938181.0
Armenia,ARM,1978,,,2991954.0
Armenia,ARM,1979,,,3044564.0
Armenia,ARM,1980,,,3096298.0
Armenia,ARM,1981,,,3145885.0
Armenia,ARM,1982,,,3192877.0
Armenia,ARM,1983,,,3239212.0
Armenia,ARM,1984,,,3287588.0
Armenia,ARM,1985,,,3339147.0
Armenia,ARM,1986,,,3396511.0
Armenia,ARM,1987,,,3457054.0
Armenia,ARM,1988,,,3510439.0
Armenia,ARM,1989,,,3542720.0
Armenia,ARM,1990,,,3544695.0
Armenia,ARM,1991,,,3512051.0
Armenia,ARM,1992,,,3449940.0
Armenia,ARM,1993,,,3370373.0
Armenia,ARM,1994,,,3290540.0
Armenia,ARM,1995,,,3223173.0
Armenia,ARM,1996,,,3172185.0
Armenia,ARM,1997,,,3134836.0
Armenia,ARM,1998,,,3109101.0
Armenia,ARM,1999,,,3090624.0
Armenia,ARM,2000,,,3076098.0
Armenia,ARM,2001,,,3065810.0
Armenia,ARM,2002,,,3061067.0
Armenia,ARM,2003,,,3060554.0
Armenia,ARM,2004,,,3062612.0
Armenia,ARM,2005,,,3065954.0
Armenia,ARM,2006,,,3069844.0
Armenia,ARM,2007,,,3074181.0
Armenia,ARM,2008,,,3079087.0
Armenia,ARM,2009,,,3084979.0
Armenia,ARM,2010,,,3092072.0
Armenia,ARM,2011,,,3100236.0
Armenia,ARM,2012,,,3108972.0
Armenia,ARM,2013,,,3117722.0
Aruba,ABW,1800,,,19286.0
Aruba,ABW,1820,,,19286.0
Aruba,ABW,1950,,,38066.0
Aruba,ABW,1951,,,38263.0
Aruba,ABW,1952,,,38966.0
Aruba,ABW,1953,,,40151.0
Aruba,ABW,1954,,,41765.0
Aruba,ABW,1955,,,43729.0
Aruba,ABW,1956,,,45935.0
Aruba,ABW,1957,,,48244.0
Aruba,ABW,1958,,,50500.0
Aruba,ABW,1959,,,52536.0
Aruba,ABW,1960,,,54209.0
Aruba,ABW,1961,,,55436.0
Aruba,ABW,1962,,,56227.0
Aruba,ABW,1963,,,56698.0
Aruba,ABW,1964,,,57031.0
Aruba,ABW,1965,,,57362.0
Aruba,ABW,1966,,,57714.0
Aruba,ABW,1967,,,58052.0
Aruba,ABW,1968,,,58388.0
Aruba,ABW,1969,,,58725.0
Aruba,ABW,1970,,,59066.0
Aruba,ABW,1971,,,59439.0
Aruba,ABW,1972,,,59849.0
Aruba,ABW,1973,,,60238.0
Aruba,ABW,1974,,,60524.0
Aruba,ABW,1975,,,60654.0
Aruba,ABW,1976,,,60589.0
Aruba,ABW,1977,,,60366.0
Aruba,ABW,1978,,,60108.0
Aruba,ABW,1979,,,59980.0
Aruba,ABW,1980,,,60099.0
Aruba,ABW,1981,,,60570.0
Aruba,ABW,1982,,,61347.0
Aruba,ABW,1983,,,62208.0
Aruba,ABW,1984,,,62833.0
Aruba,ABW,1985,,,63030.0
Aruba,ABW,1986,,,62645.0
Aruba,ABW,1987,,,61830.0
Aruba,ABW,1988,,,61069.0
Aruba,ABW,1989,,,61026.0
Aruba,ABW,1990,,,62147.0
Aruba,ABW,1991,,,64642.0
Aruba,ABW,1992,,,68286.0
Aruba,ABW,1993,,,72573.0
Aruba,ABW,1994,,,76762.0
Aruba,ABW,1995,,,80323.0
Aruba,ABW,1996,,,83069.0
Aruba,ABW,1997,,,85161.0
Aruba,ABW,1998,,,86827.0
Aruba,ABW,1999,,,88442.0
Aruba,ABW,2000,,,90271.0
Aruba,ABW,2001,,,92363.0
Aruba,ABW,2002,,,94596.0
Aruba,ABW,2003,,,96875.0
Aruba,ABW,2004,,,99046.0
Aruba,ABW,2005,,,100996.0
Aruba,ABW,2006,,,102711.0
Aruba,ABW,2007,,,104225.0
Aruba,ABW,2008,,,105526.0
Aruba,ABW,2009,,,106612.0
Aruba,ABW,2010,372.0,137910.0,107488.0
Aruba,ABW,2011,,,108141.0
Aruba,ABW,2012,,,108587.0
Aruba,ABW,2013,,,108883.0
Australia,AUS,1700,,,450000.0
Australia,AUS,1800,,,351014.0
Australia,AUS,1820,,,334000.0
Australia,AUS,1821,,,331000.0
Australia,AUS,1822,,,329000.0
Australia,AUS,1823,,,329000.0
Australia,AUS,1824,,,332000.0
Australia,AUS,1825,,,333000.0
Australia,AUS,1826,,,330000.0
Australia,AUS,1827,,,328000.0
Australia,AUS,1828,,,326000.0
Australia,AUS,1829,,,326000.0
Australia,AUS,1830,,,330000.0
Australia,AUS,1831,,,333000.0
Australia,AUS,1832,,,338000.0
Australia,AUS,1833,,,349000.0
Australia,AUS,1834,,,354000.0
Australia,AUS,1835,,,358000.0
Australia,AUS,1836,,,367000.0
Australia,AUS,1837,,,373000.0
Australia,AUS,1838,,,388000.0
Australia,AUS,1839,,,403000.0
Australia,AUS,1840,,,420000.0
Australia,AUS,1841,,,448000.0
Australia,AUS,1842,,,465000.0
Australia,AUS,1843,,,472000.0
Australia,AUS,1844,,,482000.0
Australia,AUS,1845,,,494000.0
Australia,AUS,1846,,,505000.0
Australia,AUS,1847,,,518000.0
Australia,AUS,1848,,,538000.0
Australia,AUS,1849,,,576000.0
Australia,AUS,1850,,,605000.0
Australia,AUS,1851,,,636000.0
Australia,AUS,1852,,,710000.0
Australia,AUS,1853,,,795000.0
Australia,AUS,1854,,,887000.0
Australia,AUS,1855,,,983000.0
Australia,AUS,1856,,,1065000.0
Australia,AUS,1857,,,1156000.0
Australia,AUS,1858,,,1235000.0
Australia,AUS,1859,,,1279000.0
Australia,AUS,1860,,,1326000.0
Australia,AUS,1861,,,1346000.0
Australia,AUS,1862,,,1382000.0
Australia,AUS,1863,,,1432000.0
Australia,AUS,1864,,,1495000.0
Australia,AUS,1865,,,1558000.0
Australia,AUS,1866,,,1609000.0
Australia,AUS,1867,,,1647000.0
Australia,AUS,1868,,,1700000.0
Australia,AUS,1869,,,1750000.0
Australia,AUS,1870,,,1775000.0
Australia,AUS,1871,,,1675000.0
Australia,AUS,1872,,,1722000.0
Australia,AUS,1873,,,1769000.0
Australia,AUS,1874,,,1822000.0
Australia,AUS,1875,,,1874000.0
Australia,AUS,1876,,,1929000.0
Australia,AUS,1877,,,1995000.0
Australia,AUS,1878,,,2062000.0
Australia,AUS,1879,,,2127000.0
Australia,AUS,1880,,,2197000.0
Australia,AUS,1881,,,2269000.0
Australia,AUS,1882,,,2348000.0
Australia,AUS,1883,,,2447000.0
Australia,AUS,1884,,,2556000.0
Australia,AUS,1885,,,2650000.0
Australia,AUS,1886,,,2741000.0
Australia,AUS,1887,,,2835000.0
Australia,AUS,1888,,,2932000.0
Australia,AUS,1889,,,3022000.0
Australia,AUS,1890,,,3107000.0
Australia,AUS,1891,,,3196000.0
Australia,AUS,1892,,,3274000.0
Australia,AUS,1893,,,3334000.0
Australia,AUS,1894,,,3395000.0
Australia,AUS,1895,,,3460000.0
Australia,AUS,1896,,,3523000.0
Australia,AUS,1897,,,3586000.0
Australia,AUS,1898,,,3642000.0
Australia,AUS,1899,,,3691000.0
Australia,AUS,1900,,,3741000.0
Australia,AUS,1901,,,3795000.0
Australia,AUS,1902,,,3850000.0
Australia,AUS,1903,,,3896000.0
Australia,AUS,1904,,,3946000.0
Australia,AUS,1905,,,4004000.0
Australia,AUS,1906,,,4062000.0
Australia,AUS,1907,,,4127000.0
Australia,AUS,1908,,,4197000.0
Australia,AUS,1909,,,4278000.0
Australia,AUS,1910,,,4375000.0
Australia,AUS,1911,,,4500000.0
Australia,AUS,1912,,,4661000.0
Australia,AUS,1913,,,4821000.0
Australia,AUS,1914,,,4933000.0
Australia,AUS,1915,,,4971000.0
Australia,AUS,1916,,,4955000.0
Australia,AUS,1917,,,4950000.0
Australia,AUS,1918,,,5032000.0
Australia,AUS,1919,,,5193000.0
Australia,AUS,1920,,,5358000.0
Australia,AUS,1921,,,5461000.0
Australia,AUS,1922,,,5574000.0
Australia,AUS,1923,,,5697000.0
Australia,AUS,1924,,,5819000.0
Australia,AUS,1925,,,5943000.0
Australia,AUS,1926,,,6064000.0
Australia,AUS,1927,,,6188000.0
Australia,AUS,1928,,,6304000.0
Australia,AUS,1929,,,6396000.0
Australia,AUS,1930,,,6469000.0
Australia,AUS,1931,,,6527000.0
Australia,AUS,1932,,,6579000.0
Australia,AUS,1933,,,6631000.0
Australia,AUS,1934,,,6682000.0
Australia,AUS,1935,,,6732000.0
Australia,AUS,1936,,,6783000.0
Australia,AUS,1937,,,6841000.0
Australia,AUS,1938,,,6904000.0
Australia,AUS,1939,,,6971000.0
Australia,AUS,1940,,,7042000.0
Australia,AUS,1941,,,7111000.0
Australia,AUS,1942,,,7173000.0
Australia,AUS,1943,,,7236000.0
Australia,AUS,1944,,,7309000.0
Australia,AUS,1945,,,7389000.0
Australia,AUS,1946,,,7474000.0
Australia,AUS,1947,,,7578000.0
Australia,AUS,1948,,,7715000.0
Australia,AUS,1949,,,7919000.0
Australia,AUS,1950,,,8177344.0
Australia,AUS,1951,,,8398540.0
Australia,AUS,1952,,,8604679.0
Australia,AUS,1953,,,8804552.0
Australia,AUS,1954,,,9004634.0
Australia,AUS,1955,,,9209085.0
Australia,AUS,1956,,,9419635.0
Australia,AUS,1957,,,9635700.0
Australia,AUS,1958,,,9854726.0
Australia,AUS,1959,,,10072762.0
Australia,AUS,1960,,,10286184.0
Australia,AUS,1961,,,10493531.0
Australia,AUS,1962,,,10697112.0
Australia,AUS,1963,,,10903699.0
Australia,AUS,1964,,,11122567.0
Australia,AUS,1965,,,11359763.0
Australia,AUS,1966,,,11617580.0
Australia,AUS,1967,,,11892163.0
Australia,AUS,1968,,,12175746.0
Australia,AUS,1969,,,12457299.0
Australia,AUS,1970,,,12728362.0
Australia,AUS,1971,,,12987847.0
Australia,AUS,1972,,,13236895.0
Australia,AUS,1973,,,13472175.0
Australia,AUS,1974,,,13690285.0
Australia,AUS,1975,,,13889696.0
Australia,AUS,1976,,,14067994.0
Australia,AUS,1977,,,14227905.0
Australia,AUS,1978,,,14379565.0
Australia,AUS,1979,,,14536839.0
Australia,AUS,1980,,,14709918.0
Australia,AUS,1981,,,14901610.0
Australia,AUS,1982,,,15109659.0
Australia,AUS,1983,,,15332790.0
Australia,AUS,1984,,,15567927.0
Australia,AUS,1985,,,15812088.0
Australia,AUS,1986,,,16066496.0
Australia,AUS,1987,,,16330369.0
Australia,AUS,1988,,,16596096.0
Australia,AUS,1989,,,16853690.0
Australia,AUS,1990,,,17096153.0
Australia,AUS,1991,,,17320633.0
Australia,AUS,1992,,,17529469.0
Australia,AUS,1993,,,17727413.0
Australia,AUS,1994,,,17921818.0
Australia,AUS,1995,,,18118416.0
Australia,AUS,1996,,,18319637.0
Australia,AUS,1997,,,18525153.0
Australia,AUS,1998,,,18734878.0
Australia,AUS,1999,,,18947894.0
Australia,AUS,2000,,,19164351.0
Australia,AUS,2001,,,19382188.0
Australia,AUS,2002,,,19604051.0
Australia,AUS,2003,,,19840120.0
Australia,AUS,2004,,,20103822.0
Australia,AUS,2005,,,20403520.0
Australia,AUS,2006,,,20744295.0
Australia,AUS,2007,,,21119988.0
Australia,AUS,2008,,,21513817.0
Australia,AUS,2009,,,21902300.0
Australia,AUS,2010,13889.0,17235954.0,22268384.0
Australia,AUS,2011,,,22605732.0
Australia,AUS,2012,,,22918688.0
Australia,AUS,2013,,,23213944.0
Austria,AUT,1700,,,2500000.0
Austria,AUT,1800,,,3205587.0
Austria,AUT,1820,,,3369000.0
Austria,AUT,1821,,,3386000.0
Austria,AUT,1822,,,3402000.0
Austria,AUT,1823,,,3419000.0
Austria,AUT,1824,,,3436000.0
Austria,AUT,1825,,,3452000.0
Austria,AUT,1826,,,3469000.0
Austria,AUT,1827,,,3486000.0
Austria,AUT,1828,,,3504000.0
Austria,AUT,1829,,,3521000.0
Austria,AUT,1830,,,3538000.0
Austria,AUT,1831,,,3555000.0
Austria,AUT,1832,,,3573000.0
Austria,AUT,1833,,,3590000.0
Austria,AUT,1834,,,3608000.0
Austria,AUT,1835,,,3626000.0
Austria,AUT,1836,,,3614000.0
Austria,AUT,1837,,,3662000.0
Austria,AUT,1838,,,3680000.0
Austria,AUT,1839,,,3698000.0
Austria,AUT,1840,,,3716000.0
Austria,AUT,1841,,,3739000.0
Austria,AUT,1842,,,3762000.0
Austria,AUT,1843,,,3785000.0
Austria,AUT,1844,,,3808000.0
Austria,AUT,1845,,,3831000.0
Austria,AUT,1846,,,3855000.0
Austria,AUT,1847,,,3878000.0
Austria,AUT,1848,,,3902000.0
Austria,AUT,1849,,,3926000.0
Austria,AUT,1850,,,3950000.0
Austria,AUT,1851,,,3978000.0
Austria,AUT,1852,,,4006000.0
Austria,AUT,1853,,,4035000.0
Austria,AUT,1854,,,4063000.0
Austria,AUT,1855,,,4092000.0
Austria,AUT,1856,,,4120000.0
Austria,AUT,1857,,,4150000.0
Austria,AUT,1858,,,4178000.0
Austria,AUT,1859,,,4206000.0
Austria,AUT,1860,,,4235000.0
Austria,AUT,1861,,,4263000.0
Austria,AUT,1862,,,4292000.0
Austria,AUT,1863,,,4321000.0
Austria,AUT,1864,,,4350000.0
Austria,AUT,1865,,,4380000.0
Austria,AUT,1866,,,4409000.0
Austria,AUT,1867,,,4439000.0
Austria,AUT,1868,,,4469000.0
Austria,AUT,1869,,,4499000.0
Austria,AUT,1870,,,4520000.0
Austria,AUT,1871,,,4562000.0
Austria,AUT,1872,,,4604000.0
Austria,AUT,1873,,,4646000.0
Austria,AUT,1874,,,4688000.0
Austria,AUT,1875,,,4730000.0
Austria,AUT,1876,,,4772000.0
Austria,AUT,1877,,,4815000.0
Austria,AUT,1878,,,4857000.0
Austria,AUT,1879,,,4899000.0
Austria,AUT,1880,,,4941000.0
Austria,AUT,1881,,,4985000.0
Austria,AUT,1882,,,5030000.0
Austria,AUT,1883,,,5075000.0
Austria,AUT,1884,,,5121000.0
Austria,AUT,1885,,,5166000.0
Austria,AUT,1886,,,5212000.0
Austria,AUT,1887,,,5257000.0
Austria,AUT,1888,,,5303000.0
Austria,AUT,1889,,,5348000.0
Austria,AUT,1890,,,5394000.0
Austria,AUT,1891,,,5446000.0
Austria,AUT,1892,,,5504000.0
Austria,AUT,1893,,,5563000.0
Austria,AUT,1894,,,5622000.0
Austria,AUT,1895,,,5680000.0
Austria,AUT,1896,,,5739000.0
Austria,AUT,1897,,,5798000.0
Austria,AUT,1898,,,5856000.0
Austria,AUT,1899,,,5915000.0
Austria,AUT,1900,,,5973000.0
Austria,AUT,1901,,,6035000.0
Austria,AUT,1902,,,6099000.0
Austria,AUT,1903,,,6164000.0
Austria,AUT,1904,,,6228000.0
Austria,AUT,1905,,,6292000.0
Austria,AUT,1906,,,6357000.0
Austria,AUT,1907,,,6421000.0
Austria,AUT,1908,,,6485000.0
Austria,AUT,1909,,,6550000.0
Austria,AUT,1910,,,6614000.0
Austria,AUT,1911,,,6669000.0
Austria,AUT,1912,,,6724000.0
Austria,AUT,1913,,,6767000.0
Austria,AUT,1914,,,6806000.0
Austria,AUT,1915,,,6843000.0
Austria,AUT,1916,,,6825000.0
Austria,AUT,1917,,,6785000.0
Austria,AUT,1918,,,6727000.0
Austria,AUT,1919,,,6420000.0
Austria,AUT,1920,,,6455000.0
Austria,AUT,1921,,,6504000.0
Austria,AUT,1922,,,6528000.0
Austria,AUT,1923,,,6543000.0
Austria,AUT,1924,,,6562000.0
Austria,AUT,1925,,,6582000.0
Austria,AUT,1926,,,6603000.0
Austria,AUT,1927,,,6623000.0
Austria,AUT,1928,,,6643000.0
Austria,AUT,1929,,,6664000.0
Austria,AUT,1930,,,6684000.0
Austria,AUT,1931,,,6705000.0
Austria,AUT,1932,,,6725000.0
Austria,AUT,1933,,,6746000.0
Austria,AUT,1934,,,6760000.0
Austria,AUT,1935,,,6761000.0
Austria,AUT,1936,,,6758000.0
Austria,AUT,1937,,,6755000.0
Austria,AUT,1938,,,6753000.0
Austria,AUT,1939,,,6653000.0
Austria,AUT,1940,,,6705000.0
Austria,AUT,1941,,,6745000.0
Austria,AUT,1942,,,6783000.0
Austria,AUT,1943,,,6808000.0
Austria,AUT,1944,,,6834000.0
Austria,AUT,1945,,,6799000.0
Austria,AUT,1946,,,7000000.0
Austria,AUT,1947,,,6971000.0
Austria,AUT,1948,,,6956000.0
Austria,AUT,1949,,,6943000.0
Austria,AUT,1950,,,6936445.0
Austria,AUT,1951,,,6930746.0
Austria,AUT,1952,,,6929474.0
Austria,AUT,1953,,,6931618.0
Austria,AUT,1954,,,6936580.0
Austria,AUT,1955,,,6944174.0
Austria,AUT,1956,,,6954658.0
Austria,AUT,1957,,,6968701.0
Austria,AUT,1958,,,6987299.0
Austria,AUT,1959,,,7011632.0
Austria,AUT,1960,,,7042634.0
Austria,AUT,1961,,,7080528.0
Austria,AUT,1962,,,7124432.0
Austria,AUT,1963,,,7172179.0
Austria,AUT,1964,,,7220812.0
Austria,AUT,1965,,,7268015.0
Austria,AUT,1966,,,7312775.0
Austria,AUT,1967,,,7355039.0
Austria,AUT,1968,,,7394601.0
Austria,AUT,1969,,,7431574.0
Austria,AUT,1970,,,7465908.0
Austria,AUT,1971,,,7497731.0
Austria,AUT,1972,,,7526469.0
Austria,AUT,1973,,,7550638.0
Austria,AUT,1974,,,7568347.0
Austria,AUT,1975,,,7578498.0
Austria,AUT,1976,,,7580564.0
Austria,AUT,1977,,,7575669.0
Austria,AUT,1978,,,7566450.0
Austria,AUT,1979,,,7556551.0
Austria,AUT,1980,,,7548798.0
Austria,AUT,1981,,,7544359.0
Austria,AUT,1982,,,7543194.0
Austria,AUT,1983,,,7545472.0
Austria,AUT,1984,,,7550960.0
Austria,AUT,1985,,,7559621.0
Austria,AUT,1986,,,7570906.0
Austria,AUT,1987,,,7585345.0
Austria,AUT,1988,,,7605095.0
Austria,AUT,1989,,,7632984.0
Austria,AUT,1990,,,7670513.0
Austria,AUT,1991,,,7719577.0
Austria,AUT,1992,,,7778255.0
Austria,AUT,1993,,,7839625.0
Austria,AUT,1994,,,7894229.0
Austria,AUT,1995,,,7935624.0
Austria,AUT,1996,,,7960464.0
Austria,AUT,1997,,,7971553.0
Austria,AUT,1998,,,7976117.0
Austria,AUT,1999,,,7984694.0
Austria,AUT,2000,,,8004712.0
Austria,AUT,2001,,,8038480.0
Austria,AUT,2002,,,8083059.0
Austria,AUT,2003,,,8134235.0
Austria,AUT,2004,,,8185553.0
Austria,AUT,2005,,,8232196.0
Austria,AUT,2006,,,8273208.0
Austria,AUT,2007,,,8309783.0
Austria,AUT,2008,,,8341806.0
Austria,AUT,2009,,,8369639.0
Austria,AUT,2010,,,8393644.0
Austria,AUT,2011,,,8413429.0
Austria,AUT,2012,,,8428915.0
Austria,AUT,2013,,,8441263.0
Azerbaijan,AZE,1800,,,879960.0
Azerbaijan,AZE,1820,,,879960.0
Azerbaijan,AZE,1950,,,2895997.0
Azerbaijan,AZE,1951,,,2964962.0
Azerbaijan,AZE,1952,,,3044695.0
Azerbaijan,AZE,1953,,,3132625.0
Azerbaijan,AZE,1954,,,3226823.0
Azerbaijan,AZE,1955,,,3326002.0
Azerbaijan,AZE,1956,,,3429548.0
Azerbaijan,AZE,1957,,,3537490.0
Azerbaijan,AZE,1958,,,3650388.0
Azerbaijan,AZE,1959,,,3769151.0
Azerbaijan,AZE,1960,,,3894494.0
Azerbaijan,AZE,1961,,,4026358.0
Azerbaijan,AZE,1962,,,4163396.0
Azerbaijan,AZE,1963,,,4302765.0
Azerbaijan,AZE,1964,,,4440733.0
Azerbaijan,AZE,1965,,,4574500.0
Azerbaijan,AZE,1966,,,4702919.0
Azerbaijan,AZE,1967,,,4826262.0
Azerbaijan,AZE,1968,,,4944932.0
Azerbaijan,AZE,1969,,,5059921.0
Azerbaijan,AZE,1970,,,5172002.0
Azerbaijan,AZE,1971,,,5281238.0
Azerbaijan,AZE,1972,,,5387375.0
Azerbaijan,AZE,1973,,,5490572.0
Azerbaijan,AZE,1974,,,5591016.0
Azerbaijan,AZE,1975,,,5688997.0
Azerbaijan,AZE,1976,,,5784587.0
Azerbaijan,AZE,1977,,,5878259.0
Azerbaijan,AZE,1978,,,5971198.0
Azerbaijan,AZE,1979,,,6064905.0
Azerbaijan,AZE,1980,,,6160502.0
Azerbaijan,AZE,1981,,,6258490.0
Azerbaijan,AZE,1982,,,6358780.0
Azerbaijan,AZE,1983,,,6461139.0
Azerbaijan,AZE,1984,,,6565062.0
Azerbaijan,AZE,1985,,,6670151.0
Azerbaijan,AZE,1986,,,6775858.0
Azerbaijan,AZE,1987,,,6882160.0
Azerbaijan,AZE,1988,,,6989708.0
Azerbaijan,AZE,1989,,,7099449.0
Azerbaijan,AZE,1990,,,7211692.0
Azerbaijan,AZE,1991,,,7327570.0
Azerbaijan,AZE,1992,,,7445925.0
Azerbaijan,AZE,1993,,,7562075.0
Azerbaijan,AZE,1994,,,7669735.0
Azerbaijan,AZE,1995,,,7764798.0
Azerbaijan,AZE,1996,,,7845310.0
Azerbaijan,AZE,1997,,,7913692.0
Azerbaijan,AZE,1998,,,7975648.0
Azerbaijan,AZE,1999,,,8039312.0
Azerbaijan,AZE,2000,,,8110723.0
Azerbaijan,AZE,2001,,,8191464.0
Azerbaijan,AZE,2002,,,8280252.0
Azerbaijan,AZE,2003,,,8376733.0
Azerbaijan,AZE,2004,,,8479668.0
Azerbaijan,AZE,2005,,,8587902.0
Azerbaijan,AZE,2006,,,8701719.0
Azerbaijan,AZE,2007,,,8821012.0
Azerbaijan,AZE,2008,,,8943600.0
Azerbaijan,AZE,2009,,,9066604.0
Azerbaijan,AZE,2010,,,9187783.0
Azerbaijan,AZE,2011,,,9306023.0
Azerbaijan,AZE,2012,,,9421233.0
Azerbaijan,AZE,2013,,,9533445.0
Bahamas,BHS,1800,,,27350.0
Bahamas,BHS,1820,,,27350.0
Bahamas,BHS,1851,,,28000.0
Bahamas,BHS,1861,,,35000.0
Bahamas,BHS,1871,,,39000.0
Bahamas,BHS,1881,,,44000.0
Bahamas,BHS,1891,,,48000.0
Bahamas,BHS,1901,,,54000.0
Bahamas,BHS,1911,,,56000.0
Bahamas,BHS,1921,,,53000.0
Bahamas,BHS,1931,,,60000.0
Bahamas,BHS,1943,,,69000.0
Bahamas,BHS,1950,,,79088.0
Bahamas,BHS,1951,,,79982.0
Bahamas,BHS,1952,,,81426.0
Bahamas,BHS,1953,,,83368.0
Bahamas,BHS,1954,,,85773.0
Bahamas,BHS,1955,,,88616.0
Bahamas,BHS,1956,,,91890.0
Bahamas,BHS,1957,,,95601.0
Bahamas,BHS,1958,,,99765.0
Bahamas,BHS,1959,,,104405.0
Bahamas,BHS,1960,,,109527.0
Bahamas,BHS,1961,,,115112.0
Bahamas,BHS,1962,,,121090.0
Bahamas,BHS,1963,,,127340.0
Bahamas,BHS,1964,,,133709.0
Bahamas,BHS,1965,,,140063.0
Bahamas,BHS,1966,,,146379.0
Bahamas,BHS,1967,,,152623.0
Bahamas,BHS,1968,,,158644.0
Bahamas,BHS,1969,,,164263.0
Bahamas,BHS,1970,,,169367.0
Bahamas,BHS,1971,,,173875.0
Bahamas,BHS,1972,,,177849.0
Bahamas,BHS,1973,,,181490.0
Bahamas,BHS,1974,,,185091.0
Bahamas,BHS,1975,,,188870.0
Bahamas,BHS,1976,,,192885.0
Bahamas,BHS,1977,,,197090.0
Bahamas,BHS,1978,,,201474.0
Bahamas,BHS,1979,,,205990.0
Bahamas,BHS,1980,,,210600.0
Bahamas,BHS,1981,,,215330.0
Bahamas,BHS,1982,,,220188.0
Bahamas,BHS,1983,,,225083.0
Bahamas,BHS,1984,,,229899.0
Bahamas,BHS,1985,,,234553.0
Bahamas,BHS,1986,,,238989.0
Bahamas,BHS,1987,,,243236.0
Bahamas,BHS,1988,,,247409.0
Bahamas,BHS,1989,,,251671.0
Bahamas,BHS,1990,,,256128.0
Bahamas,BHS,1991,,,260845.0
Bahamas,BHS,1992,,,265761.0
Bahamas,BHS,1993,,,270701.0
Bahamas,BHS,1994,,,275426.0
Bahamas,BHS,1995,,,279774.0
Bahamas,BHS,1996,,,283677.0
Bahamas,BHS,1997,,,287217.0
Bahamas,BHS,1998,,,290571.0
Bahamas,BHS,1999,,,293988.0
Bahamas,BHS,2000,,,297651.0
Bahamas,BHS,2001,,,301606.0
Bahamas,BHS,2002,,,305801.0
Bahamas,BHS,2003,,,310201.0
Bahamas,BHS,2004,,,314739.0
Bahamas,BHS,2005,,,319358.0
Bahamas,BHS,2006,,,324066.0
Bahamas,BHS,2007,,,328861.0
Bahamas,BHS,2008,,,333661.0
Bahamas,BHS,2009,,,338358.0
Bahamas,BHS,2010,1333.0,341145.0,342877.0
Bahamas,BHS,2011,,,347176.0
Bahamas,BHS,2012,,,351275.0
Bahamas,BHS,2013,,,355233.0
Bahrain,BHR,1800,,,64474.0
Bahrain,BHR,1820,,,64474.0
Bahrain,BHR,1870,,,64474.0
Bahrain,BHR,1913,,,81882.0
Bahrain,BHR,1950,,,115612.0
Bahrain,BHR,1951,,,116860.0
Bahrain,BHR,1952,,,119567.0
Bahrain,BHR,1953,,,123402.0
Bahrain,BHR,1954,,,128072.0
Bahrain,BHR,1955,,,133321.0
Bahrain,BHR,1956,,,138929.0
Bahrain,BHR,1957,,,144713.0
Bahrain,BHR,1958,,,150526.0
Bahrain,BHR,1959,,,156258.0
Bahrain,BHR,1960,,,161825.0
Bahrain,BHR,1961,,,167179.0
Bahrain,BHR,1962,,,172294.0
Bahrain,BHR,1963,,,177170.0
Bahrain,BHR,1964,,,181833.0
Bahrain,BHR,1965,,,186351.0
Bahrain,BHR,1966,,,190734.0
Bahrain,BHR,1967,,,195111.0
Bahrain,BHR,1968,,,199818.0
Bahrain,BHR,1969,,,205291.0
Bahrain,BHR,1970,,,211878.0
